cliente_id,fecha,producto,categoria,monto,canal,descuento_aplicado
OCAS_0019,2025-12-08,Webcam HD,Accesorios,89.83,App,10
OCAS_0019,2025-10-09,Laptop Bag,Gaming,119.55,App,0
OCAS_0020,2025-10-14,Monitor 4K,Gaming,208.45,Online,0
OCAS_0020,2025-11-07,Monitor 4K,Gaming,108.94,Online,15
OCAS_0020,2025-10-17,Gaming Mouse,Gaming,120.51,Online,5
OCAS_0021,2025-10-29,Monitor 4K,Gaming,313.19,Online,10
OCAS_0021,2025-10-08,Monitor 4K,Smartphones,261.61,App,0
OCAS_0021,2025-11-26,Laptop Bag,Smartphones,157.59,App,0
OCAS_0022,2025-09-22,Webcam HD,Smartphones,93.14,App,0
OCAS_0022,2025-12-10,MacBook Pro,Laptops,321.62,App,5
OCAS_0022,2025-09-18,AirPods,Smartphones,199.85,App,0
OCAS_0022,2025-11-21,Gaming Mouse,Smartphones,85.42,App,5
OCAS_0023,2025-11-24,Smartphone Case,Accesorios,63.19,Online,10
OCAS_0023,2025-11-14,MacBook Pro,Accesorios,50.0,Online,0
OCAS_0023,2025-09-30,Mechanical Keyboard,Accesorios,92.14,Online,5
OCAS_0024,2025-10-28,iPhone 14,Smartphones,79.03,Online,15
OCAS_0025,2025-11-23,Mechanical Keyboard,Smartphones,50.0,Tienda,10
OCAS_0025,2025-09-18,Monitor 4K,Smartphones,63.25,Tienda,5
OCAS_0025,2025-09-19,Mechanical Keyboard,Smartphones,50.0,Tienda,0
OCAS_0025,2025-10-30,Smartphone Case,Smartphones,69.33,App,0
OCAS_0026,2025-11-09,iPhone 14,Laptops,384.29,App,5
OCAS_0026,2025-09-04,iPhone 14,Laptops,197.13,Tienda,0
OCAS_0026,2025-08-07,Smartphone Case,Laptops,249.68,App,10
OCAS_0027,2025-12-09,AirPods,Accesorios,86.47,App,0
OCAS_0027,2025-11-18,MacBook Pro,Gaming,120.57,App,5
OCAS_0028,2025-11-04,Webcam HD,Accesorios,109.55,Tienda,0
OCAS_0028,2025-11-02,Monitor 4K,Smartphones,115.59,Tienda,0
OCAS_0028,2025-09-27,AirPods,Smartphones,136.16,Tienda,0
OCAS_0029,2025-10-08,Smartphone Case,Gaming,96.86,App,15
OCAS_0029,2025-09-22,Laptop Bag,Laptops,93.03,Online,0
OCAS_0029,2025-10-03,Mechanical Keyboard,Gaming,246.87,Online,0
OCAS_0029,2025-10-25,Monitor 4K,Accesorios,85.34,Online,20
OCAS_0030,2025-10-26,MacBook Pro,Gaming,85.85,Tienda,10
OCAS_0031,2025-11-20,Webcam HD,Accesorios,108.61,App,0
OCAS_0031,2025-09-15,Mechanical Keyboard,Accesorios,95.57,Online,15
OCAS_0031,2025-10-09,Monitor 4K,Smartphones,96.24,App,5
OCAS_0032,2025-10-20,iPad,Smartphones,166.17,Online,0
OCAS_0032,2025-11-12,Webcam HD,Smartphones,119.74,Online,10
OCAS_0033,2025-09-25,Webcam HD,Laptops,194.85,Online,15
OCAS_0033,2025-09-19,AirPods,Laptops,200.17,Online,0
OCAS_0033,2025-11-30,iPhone 14,Accesorios,95.94,App,5
OCAS_0034,2025-11-22,AirPods,Laptops,138.2,App,0
OCAS_0034,2025-09-22,Webcam HD,Laptops,426.09,App,5
OCAS_0034,2025-09-05,Mechanical Keyboard,Laptops,165.59,App,0
OCAS_0035,2025-10-12,iPad,Gaming,315.52,Online,10
OCAS_0036,2025-09-04,Laptop Bag,Smartphones,296.01,Tienda,0
OCAS_0036,2025-09-27,Mechanical Keyboard,Smartphones,77.57,Tienda,15
OCAS_0037,2025-11-13,Monitor 4K,Gaming,196.94,Online,15
OCAS_0037,2025-11-27,AirPods,Laptops,96.2,Tienda,0
OCAS_0037,2025-11-19,Mechanical Keyboard,Gaming,126.14,App,10
OCAS_0038,2025-08-29,Gaming Mouse,Gaming,51.57,App,15
OCAS_0038,2025-08-02,Smartphone Case,Laptops,57.9,App,0
OCAS_0039,2025-10-07,iPhone 14,Laptops,211.9,Tienda,5
OCAS_0039,2025-10-11,Monitor 4K,Accesorios,205.23,Tienda,15
OCAS_0040,2025-12-13,Laptop Bag,Smartphones,132.55,App,0
OCAS_0040,2025-10-06,iPhone 14,Smartphones,293.03,App,0
OCAS_0041,2025-09-24,Monitor 4K,Laptops,141.43,App,15
OCAS_0041,2025-10-17,Laptop Bag,Smartphones,133.61,Online,15
OCAS_0041,2025-11-20,AirPods,Smartphones,72.7,Online,0
OCAS_0041,2025-09-25,Monitor 4K,Smartphones,193.13,App,5
OCAS_0042,2025-10-29,Laptop Bag,Laptops,991.19,Online,0
OCAS_0042,2025-09-27,Webcam HD,Laptops,262.56,Online,0
OCAS_0043,2025-11-29,AirPods,Accesorios,70.96,Tienda,0
OCAS_0043,2025-10-26,MacBook Pro,Accesorios,81.52,Tienda,15
OCAS_0044,2025-08-11,Webcam HD,Smartphones,139.82,App,0
OCAS_0044,2025-10-13,iPhone 14,Smartphones,151.87,App,10
OCAS_0045,2025-11-27,Laptop Bag,Gaming,139.89,Online,5
OCAS_0045,2025-12-04,AirPods,Smartphones,127.05,App,5
OCAS_0045,2025-11-19,Gaming Mouse,Smartphones,158.43,Online,0
OCAS_0046,2025-10-06,Laptop Bag,Smartphones,228.04,Online,0
OCAS_0047,2025-11-05,iPad,Laptops,105.7,App,0
OCAS_0047,2025-10-27,Gaming Mouse,Smartphones,102.48,Online,5
OCAS_0047,2025-11-12,Smartphone Case,Smartphones,99.48,Online,0
OCAS_0047,2025-09-15,Gaming Mouse,Smartphones,65.09,Tienda,10
OCAS_0048,2025-11-27,Smartphone Case,Smartphones,211.19,Online,0
OCAS_0049,2025-11-30,Laptop Bag,Smartphones,63.38,Tienda,0
OCAS_0050,2025-07-27,Laptop Bag,Gaming,122.66,Tienda,5
OCAS_0050,2025-09-21,Monitor 4K,Gaming,214.65,App,10
OCAS_0050,2025-08-27,Mechanical Keyboard,Gaming,78.92,Tienda,0
OCAS_0051,2025-11-14,Smartphone Case,Laptops,78.37,Online,15
OCAS_0052,2025-10-21,MacBook Pro,Gaming,271.63,Tienda,0
OCAS_0052,2025-10-11,iPad,Accesorios,189.45,Tienda,5
OCAS_0052,2025-11-09,Laptop Bag,Laptops,113.04,Tienda,0
OCAS_0052,2025-11-08,Laptop Bag,Gaming,264.82,Tienda,10
OCAS_0053,2025-08-09,Gaming Mouse,Smartphones,274.32,Tienda,0
OCAS_0053,2025-10-17,Smartphone Case,Laptops,89.39,Online,10
OCAS_0053,2025-11-10,iPad,Laptops,162.75,Tienda,5
OCAS_0053,2025-12-06,Laptop Bag,Laptops,275.74,Tienda,10
OCAS_0054,2025-11-26,AirPods,Gaming,125.08,Tienda,0
OCAS_0055,2025-10-15,AirPods,Laptops,87.59,Online,10
OCAS_0055,2025-12-13,AirPods,Laptops,78.35,Online,0
OCAS_0055,2025-08-31,Monitor 4K,Laptops,50.0,Online,15
OCAS_0055,2025-09-08,AirPods,Accesorios,62.19,App,5
OCAS_0056,2025-11-23,Webcam HD,Accesorios,64.63,Tienda,0
OCAS_0056,2025-08-10,Monitor 4K,Accesorios,137.62,Tienda,15
OCAS_0056,2025-10-15,Gaming Mouse,Accesorios,63.27,Online,0
OCAS_0056,2025-11-17,Gaming Mouse,Accesorios,102.73,Online,5
OCAS_0057,2025-09-09,iPhone 14,Smartphones,671.75,App,5
OCAS_0057,2025-12-09,Mechanical Keyboard,Laptops,547.54,Online,5
OCAS_0057,2025-09-22,Smartphone Case,Smartphones,780.55,App,5
OCAS_0058,2025-10-26,iPhone 14,Gaming,295.68,App,10
OCAS_0058,2025-11-18,Laptop Bag,Gaming,174.81,App,10
OCAS_0058,2025-10-14,MacBook Pro,Gaming,265.57,App,10
OCAS_0058,2025-10-12,Laptop Bag,Smartphones,168.24,Tienda,5
OCAS_0058,2025-10-28,Gaming Mouse,Gaming,178.2,Online,0
OCAS_0059,2025-10-27,Monitor 4K,Accesorios,259.86,Tienda,5
OCAS_0060,2025-11-09,Gaming Mouse,Accesorios,116.69,Online,15
OCAS_0060,2025-10-19,Gaming Mouse,Gaming,184.01,Online,15
OCAS_0060,2025-10-28,iPhone 14,Accesorios,112.43,Online,0
OCAS_0060,2025-10-20,Gaming Mouse,Accesorios,113.02,Online,0
OCAS_0061,2025-11-12,Smartphone Case,Accesorios,239.27,Tienda,10
OCAS_0061,2025-11-30,Laptop Bag,Laptops,277.14,App,0
OCAS_0061,2025-11-20,Smartphone Case,Smartphones,361.19,Tienda,0
OCAS_0061,2025-11-16,Smartphone Case,Accesorios,362.33,Tienda,0
OCAS_0062,2025-11-16,Laptop Bag,Laptops,103.86,App,5
OCAS_0062,2025-09-17,Webcam HD,Gaming,140.6,Online,10
OCAS_0063,2025-09-17,Webcam HD,Laptops,239.85,App,0
OCAS_0063,2025-11-04,Gaming Mouse,Laptops,108.92,App,0
OCAS_0063,2025-10-09,Monitor 4K,Accesorios,211.03,App,5
OCAS_0063,2025-12-08,iPad,Laptops,204.27,App,5
OCAS_0064,2025-09-13,iPad,Accesorios,580.56,Tienda,10
OCAS_0064,2025-11-19,Mechanical Keyboard,Laptops,264.32,Tienda,10
OCAS_0065,2025-10-12,AirPods,Laptops,92.32,App,10
OCAS_0065,2025-12-06,Monitor 4K,Gaming,57.13,Tienda,0
OCAS_0065,2025-10-29,iPhone 14,Gaming,125.41,App,0
OCAS_0065,2025-10-26,Monitor 4K,Gaming,181.88,App,0
OCAS_0066,2025-06-28,AirPods,Gaming,217.09,Online,10
OCAS_0067,2025-10-15,AirPods,Gaming,308.76,App,0
OCAS_0068,2025-09-21,Smartphone Case,Accesorios,194.58,Online,5
OCAS_0069,2025-11-04,Monitor 4K,Accesorios,154.45,App,5
OCAS_0069,2025-12-04,iPhone 14,Accesorios,417.96,App,15
OCAS_0070,2025-11-16,MacBook Pro,Smartphones,71.84,Tienda,15
OCAS_0071,2025-10-18,Smartphone Case,Gaming,50.0,App,0
OCAS_0071,2025-11-17,Monitor 4K,Gaming,50.0,Online,10
OCAS_0071,2025-11-29,MacBook Pro,Gaming,50.0,Online,0
OCAS_0072,2025-11-26,Smartphone Case,Gaming,57.97,Tienda,5
OCAS_0072,2025-09-16,iPhone 14,Smartphones,176.04,Tienda,15
OCAS_0072,2025-10-17,Gaming Mouse,Smartphones,122.33,Tienda,5
OCAS_0072,2025-11-29,Monitor 4K,Laptops,109.31,Tienda,5
OCAS_0073,2025-11-05,iPhone 14,Smartphones,276.31,Tienda,5
OCAS_0073,2025-11-01,Mechanical Keyboard,Laptops,258.17,Tienda,0
OCAS_0073,2025-09-20,AirPods,Laptops,219.45,Tienda,0
OCAS_0074,2025-09-25,Webcam HD,Gaming,130.15,Online,0
OCAS_0074,2025-10-25,Monitor 4K,Accesorios,102.97,Online,10
OCAS_0074,2025-09-29,iPad,Gaming,94.1,Online,5
OCAS_0075,2025-11-18,Gaming Mouse,Accesorios,257.26,Tienda,15
OCAS_0075,2025-10-27,Mechanical Keyboard,Accesorios,92.35,Tienda,0
OCAS_0076,2025-12-10,Mechanical Keyboard,Gaming,216.09,App,5
OCAS_0076,2025-10-15,Gaming Mouse,Gaming,130.82,Online,20
OCAS_0076,2025-11-17,Mechanical Keyboard,Gaming,188.82,App,0
OCAS_0076,2025-12-02,Gaming Mouse,Gaming,178.93,App,0
OCAS_0077,2025-09-17,Gaming Mouse,Gaming,50.0,Tienda,0
OCAS_0077,2025-09-24,Gaming Mouse,Gaming,76.07,Online,15
OCAS_0077,2025-11-23,Webcam HD,Gaming,87.44,Online,5
OCAS_0077,2025-10-13,Webcam HD,Gaming,112.12,Online,5
OCAS_0077,2025-12-03,AirPods,Gaming,115.78,Online,10
OCAS_0078,2025-09-18,Webcam HD,Smartphones,154.5,Tienda,15
OCAS_0078,2025-09-10,Mechanical Keyboard,Smartphones,50.0,Online,10
OCAS_0078,2025-12-12,Webcam HD,Smartphones,56.1,App,0
OCAS_0078,2025-10-26,iPad,Smartphones,164.02,Online,0
OCAS_0078,2025-09-12,Gaming Mouse,Accesorios,75.48,App,10
OCAS_0079,2025-10-27,iPhone 14,Gaming,208.46,App,0
OCAS_0079,2025-10-02,Smartphone Case,Accesorios,139.45,App,5
OCAS_0080,2025-11-12,Mechanical Keyboard,Accesorios,184.26,Tienda,0
OCAS_0080,2025-12-03,AirPods,Accesorios,177.69,Online,5
OCAS_0081,2025-10-27,AirPods,Gaming,120.46,Online,15
OCAS_0081,2025-11-27,Smartphone Case,Smartphones,156.83,Online,15
OCAS_0081,2025-12-03,iPhone 14,Gaming,151.87,Online,0
OCAS_0081,2025-11-15,iPad,Gaming,111.65,Online,5
OCAS_0082,2025-11-22,iPhone 14,Laptops,205.27,Online,0
OCAS_0082,2025-08-30,MacBook Pro,Accesorios,88.22,Online,10
OCAS_0083,2025-10-31,iPhone 14,Gaming,127.46,Online,0
OCAS_0083,2025-10-05,iPhone 14,Gaming,55.81,Online,15
OCAS_0083,2025-11-15,Laptop Bag,Gaming,149.51,Online,10
OCAS_0083,2025-10-19,MacBook Pro,Smartphones,64.63,Online,10
OCAS_0083,2025-12-10,Smartphone Case,Gaming,50.0,Online,20
OCAS_0084,2025-11-05,MacBook Pro,Gaming,93.48,Tienda,10
OCAS_0084,2025-10-18,iPhone 14,Laptops,99.75,Tienda,10
OCAS_0084,2025-09-02,Smartphone Case,Laptops,80.95,Tienda,0
OCAS_0084,2025-11-03,Smartphone Case,Laptops,64.38,App,5
OCAS_0084,2025-10-06,iPhone 14,Laptops,90.31,Tienda,10
OCAS_0085,2025-11-14,Monitor 4K,Gaming,150.15,Online,5
OCAS_0085,2025-11-21,Webcam HD,Gaming,267.58,Online,0
OCAS_0086,2025-11-12,MacBook Pro,Accesorios,99.73,Online,20
OCAS_0086,2025-12-12,Mechanical Keyboard,Accesorios,88.23,App,0
OCAS_0087,2025-09-28,iPhone 14,Laptops,63.34,Online,20
OCAS_0087,2025-10-31,Webcam HD,Laptops,50.0,Online,10
OCAS_0087,2025-11-04,AirPods,Accesorios,50.0,Online,10
OCAS_0088,2025-09-30,Mechanical Keyboard,Smartphones,186.45,Online,5
OCAS_0089,2025-12-01,Webcam HD,Smartphones,286.17,Online,0
OCAS_0090,2025-08-30,AirPods,Laptops,94.21,Tienda,0
OCAS_0090,2025-09-04,Laptop Bag,Smartphones,192.09,Tienda,5
OCAS_0090,2025-09-20,Gaming Mouse,Gaming,124.1,Tienda,10
OCAS_0090,2025-08-19,iPad,Laptops,76.71,Tienda,5
OCAS_0091,2025-11-14,Webcam HD,Accesorios,197.38,App,5
OCAS_0091,2025-12-12,Gaming Mouse,Smartphones,176.42,Online,5
OCAS_0092,2025-11-17,iPhone 14,Accesorios,50.0,Online,15
OCAS_0092,2025-12-07,iPad,Gaming,50.0,Online,5
OCAS_0092,2025-11-02,Webcam HD,Smartphones,50.0,Online,0
OCAS_0093,2025-11-17,iPhone 14,Laptops,93.12,Online,20
OCAS_0094,2025-10-23,AirPods,Laptops,315.3,Online,10
OCAS_0095,2025-11-17,Gaming Mouse,Laptops,50.0,App,0
OCAS_0095,2025-12-05,Laptop Bag,Laptops,50.0,App,10
OCAS_0095,2025-10-31,Monitor 4K,Accesorios,50.0,Tienda,0
OCAS_0095,2025-11-12,Laptop Bag,Laptops,50.0,Online,10
OCAS_0095,2025-11-18,iPad,Laptops,50.0,App,0
OCAS_0096,2025-10-29,AirPods,Accesorios,50.0,Online,5
OCAS_0096,2025-12-09,Mechanical Keyboard,Accesorios,75.93,Online,15
OCAS_0096,2025-08-31,iPhone 14,Accesorios,50.0,Online,0
OCAS_0097,2025-11-04,Mechanical Keyboard,Gaming,156.67,App,0
OCAS_0097,2025-11-09,Laptop Bag,Smartphones,50.0,App,20
OCAS_0097,2025-10-13,iPad,Smartphones,84.37,App,0
OCAS_0097,2025-11-24,Gaming Mouse,Accesorios,211.61,App,0
OCAS_0097,2025-10-04,MacBook Pro,Laptops,167.48,App,0
OCAS_0098,2025-09-12,Webcam HD,Accesorios,50.0,App,5
OCAS_0098,2025-08-09,Monitor 4K,Accesorios,50.0,Online,0
OCAS_0098,2025-08-10,Smartphone Case,Accesorios,50.0,Online,0
OCAS_0098,2025-12-03,Webcam HD,Accesorios,50.0,Online,10
OCAS_0099,2025-08-17,Smartphone Case,Accesorios,180.88,App,10
OCAS_0099,2025-11-09,MacBook Pro,Accesorios,108.8,App,10
OCAS_0099,2025-09-02,Laptop Bag,Accesorios,90.87,Tienda,5
OCAS_0099,2025-11-22,Laptop Bag,Accesorios,98.08,App,15
OCAS_0099,2025-10-08,AirPods,Accesorios,274.75,App,5
OCAS_0099,2025-11-25,Monitor 4K,Accesorios,144.63,App,0
OCAS_0099,2025-08-13,MacBook Pro,Smartphones,382.82,Online,0
OCAS_0100,2025-11-12,Gaming Mouse,Gaming,389.4,Tienda,10
OCAS_0100,2025-10-17,AirPods,Gaming,304.84,Tienda,5
OCAS_0100,2025-10-04,Mechanical Keyboard,Gaming,384.96,App,0
OCAS_0101,2025-11-07,Laptop Bag,Gaming,50.68,Online,0
OCAS_0101,2025-10-02,Webcam HD,Laptops,52.6,Online,5
OCAS_0101,2025-09-19,Smartphone Case,Laptops,77.73,Online,0
OCAS_0101,2025-10-05,Gaming Mouse,Laptops,90.86,Online,0
OCAS_0102,2025-09-14,Laptop Bag,Laptops,260.82,Online,0
OCAS_0103,2025-10-02,Webcam HD,Gaming,358.23,App,0
OCAS_0103,2025-12-03,MacBook Pro,Laptops,350.54,App,10
OCAS_0104,2025-10-15,iPad,Accesorios,99.76,Tienda,5
OCAS_0104,2025-10-22,Webcam HD,Accesorios,50.0,App,0
OCAS_0105,2025-11-22,Gaming Mouse,Smartphones,497.58,Online,5
OCAS_0105,2025-11-16,Gaming Mouse,Accesorios,217.23,Online,10
OCAS_0106,2025-11-25,Laptop Bag,Smartphones,158.63,Online,10
OCAS_0106,2025-09-18,Smartphone Case,Smartphones,156.86,Tienda,10
OCAS_0107,2025-11-20,Gaming Mouse,Smartphones,88.0,Tienda,5
OCAS_0107,2025-10-08,MacBook Pro,Smartphones,50.0,Tienda,0
OCAS_0107,2025-10-16,Monitor 4K,Smartphones,73.15,App,5
OCAS_0108,2025-09-28,AirPods,Gaming,109.85,App,10
OCAS_0108,2025-12-01,AirPods,Smartphones,285.08,Online,5
OCAS_0108,2025-09-30,Webcam HD,Gaming,134.42,Online,10
OCAS_0108,2025-09-25,Laptop Bag,Gaming,372.83,Online,0
OCAS_0109,2025-12-05,Smartphone Case,Accesorios,148.31,App,10
OCAS_0109,2025-11-20,MacBook Pro,Accesorios,192.58,Tienda,0
OCAS_0110,2025-08-24,Gaming Mouse,Laptops,86.42,Tienda,0
OCAS_0110,2025-09-22,Laptop Bag,Accesorios,83.07,App,10
OCAS_0111,2025-10-04,Gaming Mouse,Accesorios,85.72,App,0
OCAS_0111,2025-11-13,Smartphone Case,Accesorios,98.07,App,0
OCAS_0111,2025-10-26,MacBook Pro,Accesorios,115.77,App,5
OCAS_0112,2025-12-07,AirPods,Smartphones,292.94,App,5
OCAS_0113,2025-08-09,AirPods,Accesorios,903.22,Online,0
OCAS_0113,2025-10-24,Laptop Bag,Accesorios,425.59,Online,0
OCAS_0113,2025-10-15,MacBook Pro,Smartphones,408.45,Online,15
OCAS_0114,2025-11-20,Mechanical Keyboard,Gaming,50.0,App,0
OCAS_0114,2025-11-17,Gaming Mouse,Accesorios,63.67,App,0
OCAS_0114,2025-12-09,Mechanical Keyboard,Accesorios,59.23,Online,15
OCAS_0114,2025-10-20,Gaming Mouse,Accesorios,96.41,App,15
OCAS_0115,2025-08-24,iPhone 14,Smartphones,179.07,Online,15
OCAS_0116,2025-11-15,MacBook Pro,Laptops,69.76,Online,5
OCAS_0116,2025-10-14,iPad,Gaming,92.57,Online,10
OCAS_0116,2025-11-30,Mechanical Keyboard,Laptops,80.84,Online,0
OCAS_0116,2025-10-02,iPhone 14,Gaming,50.0,Online,20
OCAS_0117,2025-09-29,Webcam HD,Accesorios,167.34,Online,10
OCAS_0117,2025-08-17,Webcam HD,Accesorios,118.68,Online,0
OCAS_0117,2025-11-09,Smartphone Case,Accesorios,347.37,Online,0
OCAS_0117,2025-11-25,Smartphone Case,Accesorios,223.11,Tienda,0
OCAS_0118,2025-11-24,Mechanical Keyboard,Accesorios,237.37,App,10
OCAS_0119,2025-11-24,Smartphone Case,Gaming,274.59,Tienda,0
OCAS_0119,2025-09-27,Mechanical Keyboard,Gaming,202.86,Online,10
OCAS_0119,2025-09-16,Webcam HD,Smartphones,126.9,Online,5
OCAS_0119,2025-11-25,Laptop Bag,Gaming,245.01,Online,0
OCAS_0119,2025-12-04,Mechanical Keyboard,Smartphones,222.72,Online,0
OCAS_0119,2025-11-10,Monitor 4K,Laptops,219.71,Online,5
OCAS_0120,2025-11-02,AirPods,Laptops,452.89,Online,0
OCAS_0120,2025-10-13,iPhone 14,Laptops,262.4,Tienda,10
OCAS_0120,2025-08-27,iPad,Laptops,320.62,Online,10
OCAS_0120,2025-08-11,Mechanical Keyboard,Laptops,265.13,Online,5
OCAS_0120,2025-08-15,Webcam HD,Laptops,241.03,Online,15
OCAS_0121,2025-11-17,MacBook Pro,Smartphones,60.78,Tienda,10
OCAS_0121,2025-11-13,Webcam HD,Accesorios,374.78,Tienda,0
OCAS_0122,2025-09-02,Webcam HD,Accesorios,128.06,Online,0
OCAS_0122,2025-09-05,AirPods,Accesorios,114.35,Online,0
OCAS_0122,2025-11-21,Monitor 4K,Gaming,119.35,Online,10
OCAS_0123,2025-10-28,Webcam HD,Accesorios,130.74,Online,5
OCAS_0123,2025-11-20,Mechanical Keyboard,Accesorios,116.19,App,0
OCAS_0124,2025-10-14,Webcam HD,Smartphones,297.05,Online,0
OCAS_0125,2025-11-23,AirPods,Smartphones,55.1,Online,5
OCAS_0125,2025-09-29,iPad,Smartphones,50.0,App,10
OCAS_0126,2025-10-23,Monitor 4K,Accesorios,83.27,Online,0
OCAS_0126,2025-10-17,iPhone 14,Gaming,53.09,Online,5
OCAS_0127,2025-11-30,Laptop Bag,Accesorios,155.22,Online,0
OCAS_0127,2025-10-10,MacBook Pro,Accesorios,253.08,Online,10
OCAS_0127,2025-11-27,Smartphone Case,Smartphones,196.52,Online,0
OCAS_0128,2025-09-27,Laptop Bag,Accesorios,131.11,Online,10
OCAS_0128,2025-09-06,Laptop Bag,Accesorios,96.39,Online,5
OCAS_0128,2025-12-04,Mechanical Keyboard,Accesorios,99.13,Online,5
OCAS_0129,2025-09-28,Monitor 4K,Laptops,163.73,Online,5
OCAS_0130,2025-09-22,Mechanical Keyboard,Laptops,165.56,Tienda,5
OCAS_0130,2025-12-11,Smartphone Case,Accesorios,87.98,Tienda,0
OCAS_0130,2025-10-09,MacBook Pro,Accesorios,268.14,Tienda,10
OCAS_0130,2025-10-29,Gaming Mouse,Laptops,174.24,Tienda,10
OCAS_0130,2025-10-10,MacBook Pro,Accesorios,72.57,Tienda,0
OCAS_0130,2025-10-11,Gaming Mouse,Accesorios,122.8,Tienda,0
OCAS_0131,2025-11-22,iPhone 14,Accesorios,165.26,Online,15
OCAS_0131,2025-11-01,Monitor 4K,Accesorios,306.03,Online,0
OCAS_0132,2025-10-29,Webcam HD,Smartphones,145.66,Online,0
OCAS_0133,2025-11-25,Mechanical Keyboard,Laptops,80.0,Online,5
OCAS_0133,2025-10-31,Smartphone Case,Smartphones,85.82,App,0
OCAS_0133,2025-10-16,AirPods,Laptops,186.37,Online,5
OCAS_0134,2025-11-10,AirPods,Smartphones,96.99,Online,0
OCAS_0134,2025-08-10,Monitor 4K,Smartphones,105.51,Online,0
OCAS_0134,2025-09-05,Gaming Mouse,Smartphones,93.03,Online,5
OCAS_0135,2025-08-20,Gaming Mouse,Gaming,166.45,Online,0
OCAS_0135,2025-10-14,iPad,Gaming,324.53,Online,5
OCAS_0135,2025-10-23,iPhone 14,Smartphones,457.38,Online,5
OCAS_0135,2025-10-05,AirPods,Gaming,558.94,Online,0
OCAS_0136,2025-09-11,iPhone 14,Accesorios,92.99,Tienda,0
OCAS_0136,2025-10-16,iPhone 14,Accesorios,118.23,Tienda,0
OCAS_0136,2025-09-18,Laptop Bag,Gaming,122.92,Online,0
OCAS_0136,2025-11-22,Laptop Bag,Smartphones,181.99,Tienda,0
OCAS_0137,2025-10-17,Smartphone Case,Laptops,206.34,Online,0
OCAS_0137,2025-11-04,AirPods,Smartphones,359.14,Online,5
OCAS_0138,2025-10-01,iPhone 14,Accesorios,227.35,App,20
OCAS_0138,2025-11-14,MacBook Pro,Smartphones,123.07,App,5
OCAS_0138,2025-09-16,iPhone 14,Smartphones,236.58,App,0
OCAS_0139,2025-09-14,Smartphone Case,Laptops,138.37,App,5
OCAS_0139,2025-10-30,Webcam HD,Smartphones,127.85,App,0
OCAS_0140,2025-09-19,iPhone 14,Laptops,373.69,Online,5
OCAS_0141,2025-10-31,Smartphone Case,Gaming,431.08,Online,0
OCAS_0141,2025-09-10,Smartphone Case,Gaming,292.56,Online,20
OCAS_0141,2025-08-30,MacBook Pro,Gaming,279.41,Online,15
OCAS_0141,2025-10-16,Mechanical Keyboard,Gaming,384.63,Online,0
OCAS_0142,2025-10-25,MacBook Pro,Accesorios,71.99,Online,20
OCAS_0142,2025-10-08,Laptop Bag,Gaming,65.2,Online,0
OCAS_0142,2025-09-25,Monitor 4K,Gaming,112.05,Online,15
OCAS_0142,2025-10-15,Gaming Mouse,Gaming,117.19,Tienda,0
OCAS_0142,2025-11-29,iPad,Gaming,84.1,Online,15
OCAS_0143,2025-11-05,Webcam HD,Gaming,266.39,Tienda,15
OCAS_0143,2025-11-10,Gaming Mouse,Gaming,299.73,App,0
OCAS_0143,2025-12-14,Webcam HD,Accesorios,564.06,Tienda,10
OCAS_0144,2025-12-06,Laptop Bag,Smartphones,434.93,Online,5
OCAS_0144,2025-12-12,Webcam HD,Accesorios,351.94,Online,0
OCAS_0145,2025-11-04,Smartphone Case,Laptops,350.15,Online,0
OCAS_0145,2025-12-02,MacBook Pro,Laptops,204.19,Tienda,20
OCAS_0146,2025-09-29,Webcam HD,Laptops,82.35,Online,0
OCAS_0146,2025-10-05,iPad,Laptops,50.0,Online,0
OCAS_0147,2025-12-11,Gaming Mouse,Laptops,352.34,Online,20
OCAS_0147,2025-09-26,Gaming Mouse,Laptops,189.74,Online,10
OCAS_0147,2025-12-02,Monitor 4K,Laptops,492.0,Online,5
OCAS_0148,2025-10-14,MacBook Pro,Laptops,120.64,Online,0
OCAS_0148,2025-10-12,AirPods,Smartphones,109.27,Online,0
OCAS_0149,2025-11-21,Gaming Mouse,Accesorios,133.64,Online,20
OCAS_0150,2025-12-05,Gaming Mouse,Accesorios,112.22,Online,5
OCAS_0150,2025-10-11,Mechanical Keyboard,Accesorios,79.66,Online,0
OCAS_0150,2025-11-02,iPad,Accesorios,50.0,Online,0
OCAS_0150,2025-08-26,Monitor 4K,Accesorios,73.05,Online,10
OCAS_0151,2025-10-08,Monitor 4K,Laptops,156.23,Tienda,10
OCAS_0151,2025-09-12,AirPods,Smartphones,82.34,App,15
OCAS_0151,2025-09-09,iPhone 14,Smartphones,79.05,Tienda,5
OCAS_0151,2025-11-28,iPhone 14,Laptops,147.6,Tienda,5
OCAS_0151,2025-09-04,Gaming Mouse,Laptops,55.27,Tienda,0
OCAS_0151,2025-10-15,AirPods,Laptops,122.77,Tienda,10
OCAS_0152,2025-08-27,Gaming Mouse,Laptops,330.7,App,5
OCAS_0153,2025-10-06,Smartphone Case,Laptops,121.18,Online,0
OCAS_0153,2025-11-17,iPhone 14,Laptops,262.09,Online,5
OCAS_0153,2025-11-26,AirPods,Laptops,129.48,Online,0
OCAS_0154,2025-10-09,Webcam HD,Gaming,250.35,Online,20
OCAS_0154,2025-10-18,Smartphone Case,Gaming,195.45,Online,10
